snapshot,snap_int,time_Myr,JacobiR,Mstar_bound,frac_bound
437,437,6242.85713,42.74133034830729,8946000000.000002,0.9619354838709677
438,438,6257.14285,42.6134041283012,8945000000.000004,0.9618279569892475
439,439,6271.42855,42.19328390460746,8939000000.000002,0.9611827956989247
440,440,6285.71427,41.65743112309975,8934000000.000004,0.9606451612903228
441,441,6299.99999,40.90426185975328,8929000000.000002,0.9601075268817204
442,442,6314.2857,39.967046750975136,8920000000.000004,0.9591397849462368
443,443,6328.57142,39.56964673847106,8916000000.000002,0.9587096774193549
444,444,6342.85714,39.28884106155959,8911000000.000002,0.9581720430107526
445,445,6357.14284,38.74242425639385,8909000000.000002,0.9579569892473119
446,446,6371.42856,38.356214174905936,8906000000.000002,0.9576344086021505
447,447,6385.71428,37.85266287090857,8905000000.000004,0.9575268817204303
448,448,6399.99998,37.41161493929814,8899000000.000002,0.9568817204301076
449,449,6414.28571,36.93701264537983,8897000000.000002,0.9566666666666667
450,450,6428.57141,36.433064617602795,8895000000.000004,0.956451612903226
451,451,6442.85713,35.94964336513954,8893000000.000004,0.9562365591397851
452,452,6457.14285,35.440726130185766,8891000000.000002,0.9560215053763441
453,453,6471.42855,34.88610485727825,8888000000.000002,0.9556989247311828
454,454,6485.71427,34.277704801555785,8887000000.000002,0.9555913978494623
455,455,6500.0,33.65168913051201,8886000000.000002,0.9554838709677419
456,456,6514.2857,33.026075360102325,8874000000.000004,0.954193548387097
457,457,6528.57142,32.38551469354098,8866000000.000002,0.9533333333333334
458,458,6542.85714,31.680069835383307,8863000000.000004,0.9530107526881723
459,459,6557.14284,30.885082826753166,8854000000.000004,0.9520430107526884
460,460,6571.42856,30.178483901889958,8848000000.000002,0.9513978494623656
461,461,6585.71428,29.38761835191593,8844000000.000004,0.9509677419354841
462,462,6599.99999,28.628961014173413,8838000000.000002,0.9503225806451613
463,463,6614.28571,27.84379303656804,8831000000.000002,0.9495698924731183
464,464,6628.57141,27.152679263772214,8822000000.000004,0.9486021505376346
465,465,6642.85713,26.5124537766473,8815000000.000002,0.9478494623655914
466,466,6657.14285,25.873389626090525,8805000000.000002,0.9467741935483871
467,467,6671.42855,25.36064855610719,8799000000.000002,0.9461290322580646
468,468,6685.71427,24.690940817265464,8791000000.000002,0.9452688172043011
469,469,6700.0,24.48164440512112,8784000000.000004,0.9445161290322582
470,470,6714.2857,24.162161994387024,8779000000.000002,0.9439784946236559
471,471,6728.57142,23.945893744529197,8772000000.000004,0.9432258064516131
472,472,6742.85714,23.839458665693215,8762000000.000004,0.9421505376344088
473,473,6757.14284,23.93774361506855,8762000000.000004,0.9421505376344088
474,474,6771.42856,24.0909231329301,8759000000.000002,0.9418279569892474
475,475,6785.71426,24.192773937075096,8759000000.000002,0.9418279569892474
476,476,6799.99999,24.4522078924501,8759000000.000002,0.9418279569892474
477,477,6814.28571,24.79706426628427,8757000000.000002,0.9416129032258065
478,478,6828.57141,25.18054558388511,8754000000.000004,0.9412903225806454
479,479,6842.85713,25.63942126058561,8758000000.000002,0.9417204301075269
480,480,6857.14285,26.193093129129107,8758000000.000002,0.9417204301075269
481,481,6871.42855,26.76202757176352,8756000000.000002,0.941505376344086
482,482,6885.71428,27.05456690687977,8755000000.000002,0.9413978494623656
483,483,6900.0,27.918812544084656,8763000000.000004,0.9422580645161293
484,484,6914.2857,28.586923531374246,8769000000.000002,0.9429032258064516
485,485,6928.57142,29.309684071452438,8771000000.000004,0.9431182795698927
486,486,6942.85714,29.962575750668687,8769000000.000002,0.9429032258064516
487,487,6957.14284,30.625052200113743,8769000000.000002,0.9429032258064516
488,488,6971.42856,31.24895454128708,8760000000.000002,0.9419354838709677
489,489,6985.71427,31.856264879072352,8757000000.000002,0.9416129032258065
490,490,6999.99999,32.549174434694415,8754000000.000004,0.9412903225806454
491,491,7014.28571,33.226126284549714,8757000000.000002,0.9416129032258065
492,492,7028.57141,33.84823328763644,8759000000.000002,0.9418279569892474
493,493,7042.85713,34.40286818013004,8757000000.000002,0.9416129032258065
494,494,7057.14285,35.00658216193965,8755000000.000002,0.9413978494623656
495,495,7071.42855,35.521715506672315,8754000000.000004,0.9412903225806454
496,496,7085.71428,36.019568285439924,8750000000.000002,0.9408602150537635
497,497,7100.0,36.53547539161843,8744000000.000004,0.940215053763441
498,498,7114.2857,37.01434565880594,8737000000.000002,0.9394623655913978
499,499,7128.57142,37.4812114109017,8733000000.000004,0.9390322580645164
500,500,7142.85712,37.91763871221235,8726000000.000002,0.9382795698924732
501,501,7157.14284,38.361395615257194,8713000000.000004,0.9368817204301078
502,502,7171.42857,38.80414644957462,8709000000.000002,0.9364516129032259
503,503,7185.71427,39.19274731400973,8701000000.000004,0.9355913978494625
504,504,7199.99999,39.565882425840236,8694000000.000002,0.9348387096774193
505,505,7214.28571,39.88184256890846,8683000000.000004,0.9336559139784948
506,506,7228.57141,40.279266318488546,8671000000.000004,0.9323655913978497
507,507,7242.85713,40.635685762031585,8666000000.000002,0.9318279569892474
508,508,7257.14285,40.92204470037685,8656000000.000002,0.930752688172043
509,509,7271.42856,41.19326521140034,8649000000.000002,0.93
510,510,7285.71428,41.45560348081261,8641000000.000004,0.9291397849462367
511,511,7300.0,41.70216419551372,8633000000.000004,0.9282795698924733
512,512,7314.2857,41.90140382126984,8628000000.000002,0.927741935483871
513,513,7328.57142,42.12406462886331,8621000000.000004,0.9269892473118282
514,514,7342.85712,42.317316288025,8611000000.000004,0.9259139784946239
515,515,7357.14284,42.47639565837204,8604000000.000002,0.9251612903225807
516,516,7371.42857,42.655304013988,8597000000.000002,0.9244086021505377
517,517,7385.71427,42.81876952068412,8588000000.000002,0.9234408602150538
518,518,7399.99999,42.936810142553384,8572000000.000003,0.921720430107527
519,519,7414.28571,43.07985764272051,8565000000.000003,0.920967741935484
520,520,7428.57141,43.20227423633785,8551000000.000003,0.9194623655913979
521,521,7442.85713,43.283508318318184,8541000000.000003,0.9183870967741937
522,522,7457.14286,43.35612657692315,8531000000.000003,0.9173118279569894
523,523,7471.42856,43.39713482488174,8522000000.000003,0.9163440860215055
524,524,7485.71428,43.41927155906449,8513000000.000003,0.9153763440860216
525,525,7499.99998,43.42399974728147,8496000000.000003,0.9135483870967743
526,526,7514.2857,43.41663148406078,8485000000.000003,0.9123655913978496
527,527,7528.57142,43.41023656373383,8476000000.000003,0.9113978494623657
528,528,7542.85712,43.39754706851024,8463000000.000003,0.9100000000000001
529,529,7557.14285,43.41479327021567,8454000000.000003,0.9090322580645163
530,530,7571.42857,43.351571954819555,8444000000.000003,0.9079569892473119
531,531,7585.71427,43.316658548980065,8438000000.000002,0.9073118279569893
532,532,7599.99999,43.169291500156085,8432000000.000003,0.9066666666666668
533,533,7614.28571,43.01039306379707,8424000000.000003,0.9058064516129033
534,534,7628.57141,42.93299968651594,8410000000.000003,0.9043010752688173
535,535,7642.85713,42.82463697103949,8401000000.000003,0.9033333333333334
536,536,7657.14286,42.66622535766606,8392000000.000003,0.9023655913978496
537,537,7671.42856,42.45075667201169,8386000000.000002,0.9017204301075269
538,538,7685.71428,42.25763057234066,8381000000.000003,0.9011827956989249
539,539,7699.99998,42.00324857221728,8372000000.000003,0.900215053763441
540,540,7714.2857,41.7693366230105,8361000000.000003,0.8990322580645163
541,541,7728.57142,41.48749854335661,8355000000.000003,0.8983870967741937
542,542,7742.85712,41.14947473495682,8353000000.000003,0.8981720430107528
543,543,7757.14285,40.83357014591478,8346000000.000002,0.8974193548387097
544,544,7771.42857,40.49023335191225,8340000000.000003,0.8967741935483872
545,545,7785.71427,40.124142918089156,8334000000.000003,0.8961290322580646
546,546,7799.99999,39.764150083071726,8328000000.000003,0.8954838709677421
547,547,7814.28571,39.35398203653278,8323000000.000003,0.89494623655914
548,548,7828.57141,38.95985285222015,8318000000.000003,0.8944086021505377
549,549,7842.85714,38.55921426283955,8314000000.000003,0.8939784946236561
550,550,7857.14284,38.12097984754997,8310000000.000003,0.8935483870967743
551,551,7871.42856,37.62123657990304,8305000000.000002,0.8930107526881721
552,552,7885.71428,37.06935990941599,8302000000.000003,0.8926881720430109
553,553,7899.99998,36.64285042937397,8295000000.000002,0.8919354838709678
554,554,7914.2857,36.12362501904426,8291000000.000003,0.8915053763440861
555,555,7928.57142,35.57381441847133,8288000000.000003,0.8911827956989249
556,556,7942.85712,34.96684063296968,8283000000.000003,0.8906451612903227
557,557,7957.14285,34.401418419313934,8272000000.000003,0.889462365591398
558,558,7971.42857,33.835588761216755,8263000000.000003,0.8884946236559141
559,559,7985.71427,33.219091572033555,8262000000.000003,0.8883870967741937
560,560,7999.99999,32.58638270861607,8255000000.000002,0.8876344086021506
561,561,8014.28571,31.92758899018427,8248000000.000003,0.8868817204301076
562,562,8028.57141,31.245246271846728,8240000000.000003,0.8860215053763442
563,563,8042.85714,30.574728457275924,8236000000.000002,0.8855913978494624
564,564,8057.14284,29.851042067233394,8232000000.000003,0.8851612903225807
565,565,8071.42856,29.13881484955576,8229000000.000003,0.8848387096774195
566,566,8085.71428,28.43706682713392,8216000000.000002,0.8834408602150537
567,567,8099.99998,27.74023758760371,8211000000.000003,0.8829032258064518
568,568,8114.2857,27.05473684975054,8207000000.000002,0.8824731182795699
569,569,8128.57143,26.361321825807,8200000000.000003,0.881720430107527
570,570,8142.85713,25.72437886564163,8197000000.000002,0.8813978494623657
571,571,8157.14285,25.088402592790526,8193000000.000003,0.880967741935484
572,572,8171.42857,24.52330146296259,8187000000.000003,0.8803225806451614
573,573,8185.71427,23.901355347601733,8183000000.000003,0.8798924731182797
574,574,8199.99999,23.42740939800375,8169000000.000003,0.8783870967741937
575,575,8214.28569,22.98643226273573,8165000000.000002,0.8779569892473118
576,576,8228.57141,22.68526276247621,8159000000.000003,0.8773118279569894
577,577,8242.85714,22.39831800581249,8153000000.000003,0.8766666666666668
578,578,8257.14284,22.145565249568566,8148000000.000002,0.8761290322580645
579,579,8271.42856,22.054966837791756,8143000000.000003,0.8755913978494625
580,580,8285.71428,21.985291496324017,8138000000.000002,0.8750537634408603
581,581,8299.99998,22.04867037051493,8136000000.000002,0.8748387096774194
582,582,8314.2857,22.17742049074006,8133000000.000001,0.874516129032258
583,583,8328.57143,22.36290711266315,8129000000.000002,0.8740860215053764
584,584,8342.85713,22.678034514078377,8126000000.000002,0.8737634408602151
585,585,8357.14285,23.03407768173639,8123000000.000003,0.8734408602150538
586,586,8371.42857,23.494802147992086,8121000000.000002,0.873225806451613
587,587,8385.71427,23.979915257090404,8122000000.000002,0.8733333333333334
588,588,8399.99999,24.529329100984572,8121000000.000002,0.873225806451613
589,589,8414.28569,25.081896912298138,8119000000.000002,0.8730107526881721
590,590,8428.57142,25.658306953110145,8118000000.000002,0.8729032258064516
591,591,8442.85714,26.23053974080686,8122000000.000002,0.8733333333333334
592,592,8457.14284,26.810323948160637,8121000000.000002,0.873225806451613
593,593,8471.42856,27.430036965137283,8123000000.000003,0.8734408602150538
594,594,8485.71428,28.050308840959808,8121000000.000002,0.873225806451613
595,595,8499.99998,28.629879969530258,8122000000.000002,0.8733333333333334
596,596,8514.2857,29.217560528058698,8120000000.000002,0.8731182795698925
597,597,8528.57143,29.794171217950417,8121000000.000002,0.873225806451613
598,598,8542.85713,30.372426435315727,8121000000.000002,0.873225806451613
599,599,8557.14285,30.90901817740912,8121000000.000002,0.873225806451613
600,600,8571.42855,31.455479324137183,8121000000.000002,0.873225806451613
601,601,8585.71427,32.01674522271052,8125000000.000002,0.8736559139784946
602,602,8599.99999,32.47828980288859,8130000000.000002,0.8741935483870968
603,603,8614.28569,32.938074602997176,8132000000.000002,0.8744086021505376
604,604,8628.57142,33.41142377935732,8131000000.000002,0.8743010752688173
605,605,8642.85714,33.8199120207464,8125000000.000002,0.8736559139784946
606,606,8657.14284,34.22249742662707,8119000000.000002,0.8730107526881721
607,607,8671.42856,34.63656138942564,8113000000.000001,0.8723655913978494
608,608,8685.71428,34.99880461865559,8106000000.000002,0.8716129032258064
609,609,8699.99998,35.35630611143924,8100000000.000003,0.870967741935484
610,610,8714.28571,35.69268764953775,8088000000.000002,0.8696774193548388
611,611,8728.57143,36.00605415408228,8078000000.000003,0.8686021505376346
612,612,8742.85713,36.24080795811966,8068000000.000002,0.8675268817204301
613,613,8757.14285,36.48787405458244,8055000000.000002,0.8661290322580646
614,614,8771.42855,36.72763679251405,8041000000.000003,0.8646236559139786
615,615,8785.71427,36.92857043108765,8031000000.000003,0.8635483870967743
616,616,8799.99999,37.11393038284557,8019000000.000003,0.8622580645161292
617,617,8814.2857,37.23348225709955,8009000000.000003,0.8611827956989249
618,618,8828.57142,37.36982143635288,7999000000.000003,0.8601075268817205
619,619,8842.85714,37.49979347072044,7993000000.000002,0.8594623655913979
620,620,8857.14284,37.59248846455031,7977000000.000003,0.8577419354838711
621,621,8871.42856,37.6862976107221,7964000000.000003,0.8563440860215055
622,622,8885.71428,37.76260764833804,7950000000.000004,0.8548387096774196
623,623,8899.99998,37.81210539603691,7937000000.000003,0.8534408602150539
624,624,8914.28571,37.83446360322212,7925000000.000003,0.8521505376344087
625,625,8928.57141,37.802847285765885,7913000000.000004,0.8508602150537636
626,626,8942.85713,37.76746540743557,7904000000.000003,0.8498924731182798
627,627,8957.14285,37.703719900273576,7896000000.000003,0.8490322580645162
628,628,8971.42855,37.65154730180942,7887000000.000004,0.8480645161290324
629,629,8985.71427,37.555321495089835,7874000000.000003,0.8466666666666668
630,630,9000.0,37.42619134502634,7860000000.000003,0.8451612903225808
631,631,9014.2857,37.30306188361317,7856000000.000003,0.844731182795699
632,632,9028.57142,37.13217560269916,7841000000.000003,0.8431182795698926
633,633,9042.85714,36.91966907721903,7834000000.000002,0.8423655913978495
634,634,9057.14284,36.69316547805358,7826000000.000002,0.8415053763440861
635,635,9071.42856,36.49921740480422,7818000000.000003,0.8406451612903227
636,636,9085.71428,36.25280676938133,7810000000.000004,0.8397849462365594
637,637,9099.99999,35.96590145509832,7801000000.000004,0.8388172043010755
638,638,9114.28571,35.6504744278544,7794000000.000003,0.8380645161290324
639,639,9128.57141,35.33128570966969,7788000000.000003,0.8374193548387098
640,640,9142.85713,34.96027226461604,7783000000.000002,0.8368817204301076
641,641,9157.14285,34.55533933728976,7777000000.000003,0.8362365591397851
642,642,9171.42855,34.16145755652809,7772000000.000002,0.8356989247311828
643,643,9185.71427,33.75966197807095,7766000000.000002,0.8350537634408602
644,644,9200.0,33.27095371185188,7764000000.000002,0.8348387096774194
645,645,9214.2857,32.79130188766599,7758000000.000003,0.8341935483870969
646,646,9228.57142,32.27567862481595,7754000000.000002,0.833763440860215
647,647,9242.85714,31.790390043361654,7751000000.000002,0.8334408602150538
648,648,9257.14284,31.211750789235058,7747000000.000002,0.833010752688172
649,649,9271.42856,30.56616481986967,7745000000.000002,0.8327956989247313
650,650,9285.71426,29.99447419423522,7743000000.000002,0.8325806451612904
651,651,9299.99999,29.361044814285673,7739000000.000003,0.8321505376344087
652,652,9314.28571,28.72914267695691,7729000000.000001,0.8310752688172043
653,653,9328.57141,28.009996922396972,7727000000.000002,0.8308602150537635
654,654,9342.85713,27.275827943309007,7726000000.000002,0.8307526881720431
655,655,9357.14285,26.5683589968716,7722000000.000002,0.8303225806451613
656,656,9371.42855,25.86493762062551,7720000000.000003,0.8301075268817205
657,657,9385.71428,25.09261490160728,7715000000.000003,0.8295698924731184
658,658,9400.0,24.364285648261717,7704000000.000002,0.8283870967741935
659,659,9414.2857,23.638113731709318,7693000000.000002,0.8272043010752689
660,660,9428.57142,22.925908123278642,7689000000.000003,0.8267741935483872
661,661,9442.85714,22.19238687276969,7675000000.000002,0.8252688172043011
662,662,9457.14284,21.579754827227035,7670000000.000002,0.824731182795699
663,663,9471.42856,20.979022338402878,7659000000.000003,0.8235483870967744
664,664,9485.71427,20.417573669343685,7644000000.000003,0.8219354838709679
665,665,9499.99999,19.98891019912977,7629000000.000003,0.8203225806451614
666,666,9514.28571,19.604615929321216,7611000000.000002,0.8183870967741936
667,667,9528.57141,19.2963129333728,7597000000.000003,0.8168817204301076
668,668,9542.85713,19.127134960245087,7591000000.000001,0.8162365591397849
669,669,9557.14285,19.11369842987573,7587000000.000002,0.8158064516129032
670,670,9571.42855,19.2713697993976,7583000000.000002,0.8153763440860216
671,671,9585.71428,19.53198465760926,7574000000.000002,0.8144086021505377
672,672,9600.0,19.915549337498945,7568000000.000001,0.813763440860215
673,673,9614.2857,20.37491849682654,7570000000.000001,0.8139784946236559
674,674,9628.57142,21.047669252839075,7567000000.000002,0.8136559139784947
675,675,9642.85712,21.681028467456017,7567000000.000002,0.8136559139784947
676,676,9657.14284,22.35306851642883,7568000000.000001,0.813763440860215
677,677,9671.42857,23.065777780857275,7570000000.000001,0.8139784946236559
678,678,9685.71427,23.785338864250164,7574000000.000002,0.8144086021505377
679,679,9699.99999,24.544238564487774,7576000000.000002,0.8146236559139786
680,680,9714.28571,25.278533020969817,7578000000.000001,0.8148387096774193
681,681,9728.57141,25.919420565813365,7578000000.000001,0.8148387096774193
682,682,9742.85713,26.615777960108108,7576000000.000002,0.8146236559139786
683,683,9757.14285,27.26719187418957,7579000000.000003,0.8149462365591399
684,684,9771.42856,27.930678618887796,7579000000.000003,0.8149462365591399
685,685,9785.71428,28.513132946686213,7578000000.000001,0.8148387096774193
686,686,9800.0,29.058604698126164,7573000000.000002,0.8143010752688172
687,687,9814.2857,29.65479058404508,7568000000.000001,0.813763440860215
688,688,9828.57142,30.152825612754448,7565000000.000002,0.8134408602150538
689,689,9842.85712,30.667847919331827,7564000000.000002,0.8133333333333334
690,690,9857.14284,31.1458725456612,7553000000.000003,0.8121505376344087
691,691,9871.42857,31.55509764650257,7544000000.000002,0.8111827956989248
692,692,9885.71427,31.95195138974035,7536000000.000003,0.8103225806451614
693,693,9899.99999,32.27331125432103,7522000000.000002,0.8088172043010753
694,694,9914.28571,32.61928669729045,7516000000.000002,0.8081720430107527
695,695,9928.57141,32.8446212185689,7505000000.000002,0.806989247311828
696,696,9942.85713,33.1129987427619,7486000000.000002,0.8049462365591398
697,697,9957.14286,33.32700354749843,7470000000.000001,0.8032258064516128
698,698,9971.42857,33.53685064671186,7448000000.000001,0.8008602150537634
699,699,9985.71428,33.67482436244773,7419000000.000001,0.797741935483871
700,700,10000.0,33.796539798970755,7396000000.000003,0.7952688172043012
701,701,10014.28571,33.88939967804569,7379000000.000002,0.7934408602150538
702,702,10028.57143,33.942438452428775,7358000000.000002,0.7911827956989248
703,703,10042.85714,33.95850459854399,7335000000.000003,0.7887096774193549
704,704,10057.14286,33.98203766714231,7319000000.000002,0.786989247311828
705,705,10071.42857,33.95409979261767,7293000000.000003,0.7841935483870969
706,706,10085.71429,33.93269988379221,7276000000.000003,0.7823655913978496
707,707,10100.0,33.81746555033184,7263000000.000003,0.780967741935484
708,708,10114.28571,33.71767722113769,7241000000.000003,0.7786021505376346
709,709,10128.57143,33.5552694725143,7222000000.000002,0.7765591397849463
710,710,10142.85714,33.36376724762171,7206000000.000001,0.7748387096774193
711,711,10157.14285,33.17209668018535,7198000000.000002,0.773978494623656
712,712,10171.42857,32.97397149478694,7186000000.000001,0.7726881720430107
713,713,10185.71428,32.74775701457258,7166000000.000002,0.7705376344086022
714,714,10200.0,32.45540980154551,7153000000.000003,0.7691397849462367
715,715,10214.28571,32.17601907545063,7140000000.000002,0.767741935483871
716,716,10228.57143,31.865126921912083,7133000000.000002,0.766989247311828
717,717,10242.85714,31.50041227425985,7120000000.000002,0.7655913978494624
718,718,10257.14286,31.11200995391062,7106000000.000001,0.7640860215053763
719,719,10271.42857,30.687751855915213,7097000000.000001,0.7631182795698924
720,720,10285.71428,30.25384977688879,7092000000.000002,0.7625806451612903
721,721,10300.0,29.818840764519162,7082000000.000002,0.7615053763440861
722,722,10314.28571,29.254186048183925,7072000000.000002,0.7604301075268818
723,723,10328.57143,28.704101569866733,7060000000.000002,0.7591397849462366
724,724,10342.85714,28.188093100444487,7045000000.000001,0.75752688172043
725,725,10357.14286,27.613312467668187,7035000000.000001,0.7564516129032257
726,726,10371.42857,26.90179317760804,7031000000.000002,0.7560215053763442
727,727,10385.71428,26.3572624667464,7030000000.000002,0.7559139784946237
728,728,10400.0,25.689181352287545,7023000000.000002,0.7551612903225807
729,729,10414.28571,25.0035202947802,7021000000.000002,0.7549462365591398
730,730,10428.57143,24.306538484816677,7026000000.000001,0.7554838709677418
731,731,10442.85714,23.593827407068154,7020000000.000002,0.7548387096774194
732,732,10457.14286,22.925240047923733,7019000000.000002,0.754731182795699
733,733,10471.42857,22.27073795649603,7018000000.000002,0.7546236559139785
734,734,10485.71428,21.59913175984355,7010000000.000003,0.7537634408602152
735,735,10500.0,20.948342308688886,7010000000.000003,0.7537634408602152
736,736,10514.28571,20.395732783282376,6996000000.000002,0.7522580645161291
737,737,10528.57143,19.88485367769048,6987000000.000002,0.7512903225806452
738,738,10542.85714,19.462303556874584,6978000000.000002,0.7503225806451613
739,739,10557.14286,19.150365595801063,6970000000.000002,0.7494623655913979
740,740,10571.42857,18.959717703015883,6960000000.000002,0.7483870967741936
741,741,10585.71429,18.880142555656242,6958000000.000002,0.7481720430107527
742,742,10600.0,18.90664185272322,6952000000.000003,0.7475268817204302
743,743,10614.28571,19.097729297014883,6941000000.000003,0.7463440860215055
744,744,10628.57143,19.44524666896893,6935000000.000002,0.7456989247311828
745,745,10642.85714,19.8970279505641,6935000000.000002,0.7456989247311828
746,746,10657.14285,20.512655607833253,6935000000.000002,0.7456989247311828
747,747,10671.42857,21.04997043951659,6931000000.000003,0.7452688172043013
748,748,10685.71428,21.660563628765225,6925000000.000002,0.7446236559139785
749,749,10700.0,22.334307728948815,6928000000.000003,0.7449462365591399
750,750,10714.28571,22.958832958982075,6928000000.000003,0.7449462365591399
751,751,10728.57143,23.59503260323213,6934000000.000002,0.7455913978494624
752,752,10742.85714,24.3049148338872,6937000000.000003,0.7459139784946238
753,753,10757.14286,24.937223298718923,6941000000.000003,0.7463440860215055
754,754,10771.42857,25.52255713577109,6936000000.000002,0.7458064516129033
755,755,10785.71428,26.089670164572357,6936000000.000002,0.7458064516129033
756,756,10800.0,26.64025641489573,6937000000.000003,0.7459139784946238
757,757,10814.28571,27.206251701465714,6937000000.000003,0.7459139784946238
758,758,10828.57143,27.712650061262845,6939000000.000003,0.7461290322580647
759,759,10842.85714,28.21146187074604,6935000000.000002,0.7456989247311828
760,760,10857.14286,28.67786069877555,6932000000.000003,0.7453763440860217
761,761,10871.42857,29.151926124385422,6926000000.000003,0.744731182795699
762,762,10885.71429,29.58708028311039,6922000000.000003,0.7443010752688174
763,763,10900.0,29.934862524166356,6913000000.000003,0.7433333333333335
764,764,10914.28571,30.295247545832755,6900000000.000003,0.7419354838709679
765,765,10928.57143,30.567548715021903,6898000000.000002,0.741720430107527
766,766,10942.85714,30.876871505032863,6887000000.000003,0.7405376344086023
767,767,10957.14285,31.111505669964735,6884000000.000004,0.7402150537634411
768,768,10971.42857,31.299534135197803,6879000000.000003,0.7396774193548389
769,769,10985.71428,31.497862670142915,6869000000.000003,0.7386021505376346
770,770,11000.0,31.66566519250173,6854000000.000002,0.736989247311828
771,771,11014.28571,31.759063068377184,6849000000.000003,0.7364516129032259
772,772,11028.57143,31.814786994165882,6841000000.000003,0.7355913978494625
773,773,11042.85714,31.88087601825565,6833000000.000003,0.734731182795699
774,774,11057.14286,31.88743912712527,6821000000.000002,0.7334408602150538
775,775,11071.42857,31.978495238942596,6817000000.000002,0.7330107526881721
776,776,11085.71428,31.945687653442445,6808000000.000002,0.7320430107526882
777,777,11100.0,31.77682324215594,6800000000.000002,0.7311827956989247
778,778,11114.28571,31.68775238078287,6790000000.000003,0.7301075268817205
779,779,11128.57143,31.563313096866196,6785000000.000003,0.7295698924731184
780,780,11142.85714,31.40009172082358,6774000000.000002,0.7283870967741936
781,781,11157.14286,31.21578596525629,6763000000.000002,0.7272043010752689
782,782,11171.42857,31.018774583094004,6759000000.000002,0.7267741935483871
783,783,11185.71428,30.779657170130847,6757000000.000002,0.7265591397849462
784,784,11200.0,30.512229163521006,6750000000.000003,0.7258064516129034
785,785,11214.28571,30.24959713075809,6741000000.000002,0.7248387096774194
786,786,11228.57143,29.93665292889577,6733000000.000001,0.7239784946236558
787,787,11242.85714,29.55621021512534,6729000000.000002,0.7235483870967743
788,788,11257.14286,29.140523080540678,6722000000.000001,0.7227956989247312
789,789,11271.42857,28.671439604997094,6710000000.000002,0.7215053763440861
790,790,11285.71428,28.251081448901722,6705000000.000001,0.7209677419354839
791,791,11300.0,27.763959756708115,6693000000.000002,0.7196774193548388
792,792,11314.28571,27.184492748922615,6685000000.000002,0.7188172043010753
793,793,11328.57143,26.659401055809948,6668000000.000002,0.716989247311828
794,794,11342.85714,26.104134689652874,6661000000.000001,0.7162365591397849
795,795,11357.14286,25.542189011657403,6652000000.000002,0.7152688172043011
796,796,11371.42857,24.89526962589425,6643000000.000001,0.7143010752688171
797,797,11385.71429,24.22306770367527,6650000000.000002,0.7150537634408602
798,798,11400.0,23.547845406146227,6651000000.000001,0.7151612903225806
799,799,11414.28571,22.871739761606577,6648000000.000002,0.7148387096774194
800,800,11428.57143,22.238945662897073,6655000000.000002,0.7155913978494625
801,801,11428.57143,22.23894551406834,6655000000.000002,0.7155913978494625
