galaxy,snapshot,time_Myr,ptype,xcom,ycom,zcom,vxcom,vycom,vzcom
MW,430,6142.85714,1,2.670719090909091,133.13954545454544,5.178045454545455,82.03183932885909,32.18188342281881,50.42453498657719
MW,430,6142.85714,2,2.881135771085905,133.2229403229103,5.3897593425982695,124.87630087551142,41.12158913242409,72.06742574392311
MW,430,6142.85714,3,2.8943435673671987,133.2168978229318,5.409761276923077,124.79829329754905,49.95997943083334,70.63447203357846
MW,431,6157.14284,1,4.2119575,134.32608333333334,6.2675275,94.45929653020139,41.866932751677865,55.14833856823268
MW,431,6157.14284,2,4.707726112208075,133.94935997821202,6.462759526111527,133.64772720845303,53.61266298778779,76.09376223293123
MW,431,6157.14284,3,4.740154965146674,133.96864681963405,6.448964040081324,137.5658965435622,50.82182106459811,76.22007438415102
MW,432,6171.42856,1,6.62272,134.56166666666667,7.75831,117.52090390448436,41.69449838565024,57.691649412556075
MW,432,6171.42856,2,6.67196300062039,134.85308575170606,7.602110949886262,144.23317913611297,67.00696457282801,83.73993881217761
MW,432,6171.42856,3,6.700130936952714,134.84663572679509,7.593746742556918,143.82586134032226,68.95449133019285,83.59641702123508
MW,433,6185.71428,1,9.16372,135.654,8.62269,124.41298859307364,57.853938811904776,63.13789839826842
MW,433,6185.71428,2,8.81569876469148,135.97873824681685,8.850660777424094,158.28126558574624,81.59228446642395,91.16056167371282
MW,433,6185.71428,3,8.785414486200821,135.9265660598943,8.841549533176748,152.8546372200829,86.3699239703388,89.78235315025594
MW,434,6199.99998,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,434,6199.99998,2,11.206986941542288,137.3561356965174,10.228331406716418,168.80343343686735,102.02282831745107,101.46707751682445
MW,434,6199.99998,3,11.168418746468927,137.37672139830508,10.198063866525423,177.6231736687774,111.03584173429132,104.07773361349248
MW,435,6214.28571,1,12.923110810810812,139.01078378378378,11.596597027027027,158.01439688032457,85.40751959432052,91.97802613204873
MW,435,6214.28571,2,13.849972873417721,139.18214443037974,11.791045708860759,185.75463473255155,136.36303941321768,119.65264848425545
MW,435,6214.28571,3,13.8985366643209,139.177445460943,11.791707202674173,194.3127855837479,143.80647348802228,119.59490745788702
MW,436,6228.57143,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,436,6228.57143,2,17.09843652173913,141.92254354127283,13.810383175803402,209.97916095880302,215.00594701032736,154.5369281814077
MW,436,6228.57143,3,17.075687539843525,141.9271634308896,13.819125691104027,242.40065185108887,245.6882192732712,166.07896290212972
MW,437,6242.85713,1,15.107153638602941,139.6240968137255,13.09578485367647,143.36283255719562,96.10537738191884,110.87231332287826
MW,437,6242.85713,2,19.687887884745347,144.99366345149596,16.71756778890459,118.23608274416951,99.51905701172653,149.3965801448472
MW,437,6242.85713,3,19.699264068546157,144.90091238253177,16.74414723604201,124.06202978420558,108.98478243097325,154.92191318747336
MW,438,6257.14285,1,20.4817,144.065,16.9485,118.31953610389613,54.46423752173701,97.03509797077923
MW,438,6257.14285,2,20.865907093333334,145.60318485333335,18.560965408,80.0242593661825,26.09672936421871,102.5568551618533
MW,438,6257.14285,3,20.922011449184442,145.68626537013802,18.59682979924718,75.70664811562574,28.92375045724723,95.52363141972661
MW,439,6271.42855,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,439,6271.42855,2,21.549847611080125,145.31999832682655,19.298508161368286,56.308922204460735,-13.949348729224516,66.18590459243264
MW,439,6271.42855,3,21.539431656804734,145.3239899408284,19.300985147928994,45.80621965816423,-23.414155741576216,51.10792438199623
MW,440,6285.71427,1,22.3168,143.518,19.6964,87.8610362503888,22.562197852255057,63.147971102643865
MW,440,6285.71427,2,21.773841597796142,144.44814527089073,19.302423636363635,36.332078360419494,-44.724847536975155,31.968584754222068
MW,440,6285.71427,3,21.79657876672484,144.46331413612566,19.294777835951134,21.918373890800876,-51.043300328042356,7.13202886688312
MW,441,6299.99999,1,21.778166666666667,142.75866666666667,18.3777,69.98525595469799,14.140208684563758,49.242683571140944
MW,441,6299.99999,2,21.551832593567802,143.0793468121121,18.52858077863457,11.445774264514665,-77.40180213784676,-18.40882597793194
MW,441,6299.99999,3,22.236282338833885,144.05275489548956,19.322513742024203,-10.818466650563487,-92.21670808499877,-52.181587481868284
MW,442,6314.2857,1,17.45352318635965,139.56960236842104,15.905560930570175,53.75764096153847,-7.696208352941181,40.10108639481901
MW,442,6314.2857,2,21.038447282051283,140.67536273504274,16.444829641025642,24.652662562822268,-98.89699117555209,-23.316312986619458
MW,442,6314.2857,3,21.032313594040968,140.64106098696462,16.40465665735568,23.94983346863922,-115.85282829642763,-55.89986617289338
MW,443,6328.57142,1,21.286575,140.16125,17.1494,59.38391997830804,-9.507381208242952,32.65615114967463
MW,443,6328.57142,2,21.788996199701938,140.36614456035767,17.18005380029806,43.47329838646397,-34.79138485946416,56.90417165532533
MW,443,6328.57142,3,22.198322131350682,141.08381115241636,18.04449934572491,52.568686831231496,5.943418965777419,73.52339087038536
MW,444,6342.85714,1,22.729531147540985,140.8370655737705,18.670673770491803,48.65874251063832,-10.398676914893619,31.921019544680863
MW,444,6342.85714,2,22.50185537334264,140.6216838799721,18.489768376366598,42.07767722529545,-46.99638947327734,31.929784440231494
MW,444,6342.85714,3,22.48277431906615,140.56449351491568,18.406109403372245,38.354396358957054,-37.69221425911916,22.606276377570936
MW,445,6357.14284,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,445,6357.14284,2,22.931037620578778,139.80046302250804,18.381594855305465,39.07357589297281,-52.14479224819805,18.88994215622238
MW,445,6357.14284,3,22.925602646239554,139.73329665738163,18.32258356545961,32.99953853053909,-33.62256745326146,19.89418640840971
MW,446,6371.42856,1,23.86215,140.0235,19.20445,55.057250591150456,-21.854124473451336,6.266556066371681
MW,446,6371.42856,2,23.42708230120482,139.5797851807229,19.013914072289158,35.04341094872489,-48.716689582902276,8.975465643764386
MW,446,6371.42856,3,23.44308019891501,139.6013074141049,18.989506464737794,33.24340917962905,-35.3880482504777,13.225279392204305
MW,447,6385.71428,1,23.917450000000002,139.3115,19.259500000000003,51.16232110491073,-21.39246789508929,-3.545629823660716
MW,447,6385.71428,2,24.98745918389411,140.25165132887363,21.42216265567649,34.53015357343976,-48.78159654782293,2.4463630869375907
MW,447,6385.71428,3,23.86546864557412,139.12822289370777,19.238141379310346,30.85230331250669,-32.37226759021914,8.440276718840193
MW,448,6399.99998,1,24.265140000000002,138.9108,19.78464,56.103579474940354,-26.385409560859195,-2.2737934761336507
MW,448,6399.99998,2,25.4666219198059,139.58207899319154,21.68831405657619,36.289528062376625,-44.76205526202423,5.372438679401557
MW,448,6399.99998,3,24.338915758667266,138.80855650607833,19.537943628995947,33.07116012541115,-32.71901762554378,7.659351308992044
MW,449,6414.28571,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,449,6414.28571,2,24.788916690290574,138.37627084809827,19.68940648476258,38.415983066840326,-40.560984624747434,7.646532432484102
MW,449,6414.28571,3,24.7836909215956,138.39744062356718,19.706859743237047,34.26235854689147,-25.536249339515283,11.065762645890414
MW,450,6428.57141,1,23.96634356846473,138.5143112033195,18.709359751037344,42.90025337236535,-5.364713419203749,11.457161339578459
MW,450,6428.57141,2,25.36632230936819,138.15372723311546,20.085234291939,42.086799882215026,-29.208248267485043,19.122239977865277
MW,450,6428.57141,3,25.3666185,138.19196363636362,20.168403136363636,39.4231574367459,-17.89972504724472,22.035470963280236
MW,451,6442.85713,1,25.354008695652173,137.77769565217392,19.157134782608697,54.255867658256896,0.7101429495412865,28.60922428532111
MW,451,6442.85713,2,26.46849305606808,137.4023291787476,20.532317125051776,43.232483938189596,-21.06925093906797,24.88014997856864
MW,451,6442.85713,3,26.009062357954544,137.88838068181818,20.485924857954547,43.21295136356792,-17.70494809408206,24.42496029620878
MW,452,6457.14285,1,26.18648,138.0986,20.78086,61.855060141176494,-0.4758767694117634,30.456268870588243
MW,452,6457.14285,2,26.62615859092734,137.62958109193096,20.88029813327981,42.585650118321915,-16.168022535996617,28.96334301910701
MW,452,6457.14285,3,26.649746424834323,137.6349271014998,20.92964722706662,47.58529632810391,-13.770614024597405,31.32309918781819
MW,453,6471.42855,1,26.8692,137.839,21.4777,67.53542549882354,-7.206499529411767,33.94595913411765
MW,453,6471.42855,2,27.24976169506528,137.30091059969018,21.265406904182342,42.79134299762006,-18.07013669145959,24.829053314843062
MW,453,6471.42855,3,27.250306364040945,137.27450066755674,21.204160925678682,43.63609839127273,-25.44038148984416,19.339942288129873
MW,454,6485.71427,1,23.58679373881107,136.21360408955553,23.961855575247597,77.05898314285716,-8.0776812452381,27.181678000000005
MW,454,6485.71427,2,27.88915450400356,136.9022546708185,21.563284953291816,40.35195133135806,-18.401722600101632,23.723609527042075
MW,454,6485.71427,3,27.874781707865168,136.8736782022472,21.50510197752809,41.10975818965788,-17.66763065447898,26.72408555601986
MW,455,6500.0,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,455,6500.0,2,28.546372381021474,136.6271908734765,21.977550935867672,40.11959550946342,-20.158944854006915,23.0489697311588
MW,455,6500.0,3,28.522713439635535,136.57689977220957,21.901149066059226,42.45794532741131,-24.78518452018398,24.406098896057827
MW,456,6514.2857,1,29.7508,136.425,22.4223,79.21932315812921,-6.996387071269492,33.069801565387536
MW,456,6514.2857,2,29.13425180346905,136.2676731983453,22.380687212424704,38.50687425264045,-22.087410231592497,21.166470642628767
MW,456,6514.2857,3,29.14841030413073,136.21184294144348,22.269388697231047,43.062099054636754,-21.578587650274798,24.024448520832248
MW,457,6528.57142,1,29.320275,135.85575,23.244474999999998,66.22410766371682,-18.403822758849564,27.94586995575222
MW,457,6528.57142,2,29.757345574871593,135.96253812722244,22.722590438561834,39.45778230191025,-26.86387312561941,18.032938530166142
MW,457,6528.57142,3,29.7572571035747,135.93963794683776,22.71630458295142,46.19871839541285,-24.610582337614684,24.94235067785059
MW,458,6542.85714,1,29.83988849206349,136.99525396825396,23.640818253968252,74.18890986322872,-16.704822869955162,25.286910605381173
MW,458,6542.85714,2,30.356923719937935,135.53870946470133,23.027713091543834,37.04599830899611,-29.741367527396886,16.241248989431405
MW,458,6542.85714,3,30.36591683833408,135.56074832064488,23.065829153605016,43.79136306300761,-28.55975768480483,27.517127449305747
MW,459,6557.14284,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,459,6557.14284,2,30.983901588159032,135.19981482281764,23.462707962402767,40.79980352698171,-29.72462519119666,19.89939513131942
MW,459,6557.14284,3,31.00282080976481,135.25861685025305,23.533228163143793,41.79496621396553,-25.921415682210036,27.1383773159091
MW,460,6571.42856,1,30.350975268239566,138.05022990018148,25.445841060980037,88.45716843678164,-41.418651701149436,26.58747855172415
MW,460,6571.42856,2,31.629196987501334,134.87964063668412,24.002103503899157,41.88403585039127,-30.15222481402211,21.932124700865533
MW,460,6571.42856,3,31.61937486725664,134.90471946902656,23.98735418879056,44.37956928679979,-26.88974265956951,29.70916044683611
MW,461,6585.71428,1,32.5693,134.99428571428572,24.735614285714284,62.57914590161665,-45.796189468822185,28.05210997690532
MW,461,6585.71428,2,32.30358172794118,134.54626654411766,24.516255643382355,42.23991130206207,-31.862073980688923,21.168339199171303
MW,461,6585.71428,3,32.26242770131772,134.5812073206442,24.555104245973645,42.4897138359772,-28.48906374983412,27.71918714035252
MW,462,6599.99999,1,33.0545,134.74,25.2711,64.40234549019608,-33.29425549455338,39.49170332244009
MW,462,6599.99999,2,32.89769533746945,134.1579481105471,25.003801541643167,39.69308221631743,-32.85977737589987,20.078805658154035
MW,462,6599.99999,3,32.84747107195301,134.1733953010279,25.00514646108664,41.35472108491391,-29.860423054253413,27.858659563634035
MW,463,6614.28571,1,33.14801132780532,136.69095029292475,27.01514482487607,60.4739062603037,-27.478835054229943,38.538418665943624
MW,463,6614.28571,2,33.51501040116174,133.8686148121256,25.597556108186605,39.58679108885685,-27.319640654863818,25.43213867988512
MW,463,6614.28571,3,33.52023801117976,133.85499794057077,25.59078549573404,44.13560814886482,-25.94869863041797,39.06537337391642
MW,464,6628.57141,1,34.56619736842105,134.70356578947369,27.355790789473684,54.96461892241381,-28.26762596982759,42.50561737931036
MW,464,6628.57141,2,34.15722044984131,133.5226611011453,26.11912407892921,39.00058026708794,-25.696078722717072,30.15603697201914
MW,464,6628.57141,3,34.15268487334998,133.5797745272922,26.177278630039243,39.25560274339623,-28.25581804675627,34.34029632336522
MW,465,6642.85713,1,35.11025949367089,134.13956962025316,27.612564556962024,57.121326647435914,-33.0470271431624,42.485056023504285
MW,465,6642.85713,2,34.77468029166667,133.23639770833333,26.78367926388889,40.64699599859736,-23.55543923806079,34.838424490755784
MW,465,6642.85713,3,34.805855687973995,133.26227555074033,26.85836691946551,43.182164741803504,-23.476267957988018,46.35302150033882
MW,466,6657.14285,1,35.8595,133.138,27.4956,53.11659348723406,-34.391973029787245,34.53635982978725
MW,466,6657.14285,2,35.44483320864505,132.98862586589084,27.52507158492657,39.70636773408913,-24.46377351046819,34.91336700521894
MW,466,6657.14285,3,35.40441284909457,133.0431857813548,26.99303067542164,37.39759118769594,-32.02400983444299,44.464933660563574
MW,467,6671.42855,1,35.64248888888889,133.2121111111111,28.372977777777777,57.623959741648115,-33.569405646993324,28.304810373919825
MW,467,6671.42855,2,37.0219573209453,131.75695125352235,29.268799590307935,35.61470688052398,-26.212992272380276,27.918310431193216
MW,467,6671.42855,3,35.91279071763917,132.63702481556004,27.445418792957746,33.6579906444648,-30.412464730473964,27.238922373200737
MW,468,6685.71427,1,36.4574282051282,132.4201794871795,28.758755128205127,51.82343897953093,-30.833207392324102,36.39468125799575
MW,468,6685.71427,2,37.620710806067805,131.38530483627935,29.70670332215184,41.70307757205406,-23.297195193377505,36.009397410710946
MW,468,6685.71427,3,36.47332262852034,132.23795283862316,27.951124984175234,42.12605000841663,-28.248895495528675,46.94300461575487
MW,469,6700.0,1,37.3885,132.215,30.3538,54.888274007017564,-27.53984519934211,31.9215992763158
MW,469,6700.0,2,38.27093995866778,130.96297323150662,30.25040082100644,42.77175422917434,-24.628677575416784,36.234065740622476
MW,469,6700.0,3,37.037640966010734,131.8429280858676,28.586069406976744,40.95413480649147,-27.712652503968474,44.15668752033904
MW,470,6714.2857,1,37.58987777777778,131.34318518518518,29.887366666666665,51.374427587284494,-30.0496627823276,24.242024568965526
MW,470,6714.2857,2,38.88515406084057,130.49033038003796,30.79534528329213,37.6978364774937,-26.67656596582004,32.767822028568396
MW,470,6714.2857,3,37.58905285778076,131.423165059165,29.190094262067426,38.45027213922393,-27.208741451782906,37.03092529031201
MW,471,6728.57142,1,38.82427647058824,130.83729411764705,30.609111764705883,53.236038969696985,-16.74200797186148,29.82683207359308
MW,471,6728.57142,2,39.48237888442716,130.00715318145438,31.376003134495768,37.92585878767004,-26.572552100690285,36.550463937369685
MW,471,6728.57142,3,38.116796961770625,131.0143699306953,29.725507705016767,43.65208895286459,-28.008868884557298,40.55850865606772
MW,472,6742.85714,1,38.76876086956522,131.24417391304348,30.37298695652174,37.62951447111113,-12.336817320000002,38.22013780000002
MW,472,6742.85714,2,38.70773468598075,130.72946085921222,30.997224843734497,36.10839849977706,-28.47655477822223,32.45181979236152
MW,472,6742.85714,3,38.64502125920964,130.56765240008932,30.307210553650368,34.349480350870536,-31.724745799065918,33.794119647379354
MW,473,6757.14284,1,39.10259642857143,130.8214761904762,30.491909523809525,50.88120364025697,-14.952813421991442,46.61704724882228
MW,473,6757.14284,2,39.086038611111114,130.27015929118775,31.23766290229885,33.011922240237546,-29.318494363828375,29.246935131151997
MW,473,6757.14284,3,39.114809552039226,130.1343600624025,30.775337666146648,32.16334421766234,-31.124049747480527,27.14628182037663
MW,474,6771.42856,1,39.35768717948718,130.25429254079253,31.540034615384617,45.81995371794873,-13.088237931623935,55.98356562820515
MW,474,6771.42856,2,39.60775824975418,129.8531512291052,31.699028800393314,40.9044258862123,-27.97321648534883,38.971179798948306
MW,474,6771.42856,3,39.6301193530458,129.7368167852379,31.286734417607825,45.37753806149456,-25.98409523814479,40.17518669984433
MW,475,6785.71426,1,40.43395384615385,129.79673076923078,32.46324615384616,58.09593197002143,-15.231740013276234,63.315245004282666
MW,475,6785.71426,2,40.26763914319249,129.4935180946792,32.41818091744914,40.559017724842846,-27.693673590736033,39.018723820489704
MW,475,6785.71426,3,40.241838574916756,129.38662250832408,31.943037933134296,36.75381422191889,-26.04235311632866,44.21679101123245
MW,476,6799.99999,1,39.845,129.16,32.6863,46.668988082969456,-10.573543521834067,56.74428051091706
MW,476,6799.99999,2,40.8220237704126,129.0508484877766,32.84150058942893,39.82507266655314,-32.598737381927066,30.623565331356605
MW,476,6799.99999,3,40.79128952349143,128.9606183700735,32.49257169583612,39.770738309432986,-31.016770116305203,30.332326151527045
MW,477,6814.28571,1,41.31386301369863,129.61938356164384,33.68631369863014,60.63216029299365,-21.659727655414024,53.727517984713394
MW,477,6814.28571,2,41.32623581219014,128.5332423447069,33.16047973170021,40.58321734547926,-31.91991055075129,32.33608292488686
MW,477,6814.28571,3,41.3832841516165,128.55618367892976,32.97072984637681,41.01582836121165,-33.184299296669295,30.54955442040389
MW,478,6828.57141,1,41.5857917562724,128.83339068100358,33.87094229390681,62.00562415805742,-24.492305348785884,48.087911335099356
MW,478,6828.57141,2,41.89178990487284,128.10873170258202,33.55605908561444,40.268276643545164,-32.5301289355074,30.713705673853195
MW,478,6828.57141,3,41.943349329023626,128.02592958091842,33.415606976565535,39.490584459034885,-34.27755854474169,26.93681613629688
MW,479,6842.85713,1,42.40467777777778,127.72866666666667,34.46598888888889,58.026461137339076,-25.93731464592275,48.296971339055816
MW,479,6842.85713,2,42.461312403400306,127.64558133693973,33.974796532071096,42.847069887490456,-32.0805061784266,33.81405637181566
MW,479,6842.85713,3,42.445724688722876,127.63986197082889,33.97744589114194,46.76354018175888,-34.36436817847078,36.18822918175366
MW,480,6857.14285,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,480,6857.14285,2,43.11208813429989,127.22137428462419,34.53943687523846,42.106469850548514,-30.080256066177743,30.01097041812184
MW,480,6857.14285,3,43.13897840172786,127.21809755219583,34.558194816414684,42.73598227306994,-33.13420656844816,30.697384650454914
MW,481,6871.42855,1,43.8848568,126.9034,35.097934,49.70854027196655,-37.14543415198746,49.195706087866114
MW,481,6871.42855,2,43.66492111142939,126.75222037620549,34.95188366275184,41.153951790003894,-31.828096904449545,27.645911052514638
MW,481,6871.42855,3,43.6496755531763,126.75102248394005,34.90292251962884,39.567522005558466,-37.41471760567328,26.872173782359088
MW,482,6885.71428,1,44.32690630733945,126.93217316513761,35.56529208715596,54.867987071129726,-33.67506353556487,39.931026988075324
MW,482,6885.71428,2,44.207894036315174,126.2735712143928,35.35535685490588,41.931510246646496,-31.78768803424262,27.143128254840565
MW,482,6885.71428,3,44.22884880485194,126.29758473064574,35.384855833036035,42.531352286483674,-35.06613888640524,35.32879249416393
MW,483,6900.0,1,45.06486705471478,126.01530616996507,35.87638114086147,45.361358217759,-32.350498796617345,41.70787872727274
MW,483,6900.0,2,45.78853618062117,124.05640711470186,36.64244406962903,40.69464434751516,-31.736838376532656,22.920419782923233
MW,483,6900.0,3,44.80167849866548,125.4950481539146,35.74919472909253,35.60684187279126,-40.79318173315092,19.522044877221795
MW,484,6914.2857,1,45.72569351535836,125.50539249146757,36.35589624573379,39.319931891783575,-28.759694304609223,36.26806251503007
MW,484,6914.2857,2,46.275031167724634,123.60333497988377,36.92464482226084,39.17345565373675,-32.95813123737972,20.461879516371294
MW,484,6914.2857,3,45.23554932895914,125.26706024455711,36.08795815687444,36.57773785696435,-35.5543255923718,29.146278886175487
MW,485,6928.57142,1,45.764075,125.04275,36.75047083333333,42.444224967078206,-29.419147532921823,40.503676086419766
MW,485,6928.57142,2,46.75861338810222,123.18497750872783,37.20947653527161,41.45627996060891,-29.46481133754794,23.170565931074215
MW,485,6928.57142,3,45.82756878905088,124.71257750669443,36.50912764058316,38.04860319162296,-35.67621464814335,29.713583423110887
MW,486,6942.85714,1,47.2314070155902,124.47419376391983,37.426775278396434,27.555736951694925,-27.173762440677976,33.184828599576285
MW,486,6942.85714,2,47.29321256878887,122.75234427898157,37.56551554582308,43.401651222403,-28.941223359758922,26.562546897221026
MW,486,6942.85714,3,46.442368352184516,123.99006462630295,36.928544537591485,44.215254400467785,-30.802204870608122,29.982055427754688
MW,487,6957.14284,1,46.87665555555556,123.55144444444444,36.78438888888889,25.535848049079764,-23.480454171779147,36.76732316564418
MW,487,6957.14284,2,47.02513170708602,123.79161671087533,37.43394577491474,40.8783789641507,-29.834568848089024,19.657458801297732
MW,487,6957.14284,3,46.99627771630892,123.53260241203806,37.23736000663864,36.46758024740167,-32.384681080460666,18.355384511801248
MW,488,6971.42856,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,488,6971.42856,2,47.50986885338346,123.26236456766917,37.691767725563906,40.08412770119795,-28.792841784518945,17.37717876900169
MW,488,6971.42856,3,47.50020006629834,123.11279480662984,37.55710214143647,36.23130710190772,-29.918081320572323,25.727002907115242
MW,489,6985.71427,1,47.33586,123.0760875,38.389705,28.927646607361968,-5.943275125153377,27.129732102249502
MW,489,6985.71427,2,48.05047413825056,122.78007449962935,38.043005772794665,38.83656412356474,-27.627908933162704,22.826336633677705
MW,489,6985.71427,3,48.07390293468667,122.67365575904678,37.98123880406002,43.46094566215663,-30.965693226521193,29.593913586534025
MW,490,6999.99999,1,48.30815131578947,122.97642105263158,38.63913552631579,46.39147063394684,-10.73852079079755,17.61794528711657
MW,490,6999.99999,2,48.60361711913425,122.3197794570389,38.49078221849053,38.19332787469318,-26.787435846978212,22.95936444332243
MW,490,6999.99999,3,48.64836698224852,122.36655473372781,38.482404437869825,40.50451249111112,-31.706459772822488,25.453586420153268
MW,491,7014.28571,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,491,7014.28571,2,49.12489694704441,121.84289817199573,38.875065450091085,38.3347838491885,-25.76529482284558,26.48346706408519
MW,491,7014.28571,3,49.205254435127976,121.81800176522506,38.84837772506619,38.73821989478418,-28.83222983248716,32.84599388285972
MW,492,7028.57141,1,49.752383333333334,121.21595833333333,39.89542083333333,41.36905461276597,-20.431670548936182,36.2904204319149
MW,492,7028.57141,2,49.59973568048811,121.38646519736022,39.339451064624576,36.66076844796023,-26.858851802849088,25.8678404606647
MW,492,7028.57141,3,49.74355865342164,121.37676644591612,39.28006233995585,34.50421835211264,-27.043550272087632,27.143608330154645
MW,493,7042.85713,1,50.924213919821824,121.63536859688196,39.99517706013363,41.33796368619248,-23.29897382217574,38.50203592133893
MW,493,7042.85713,2,49.85044428063709,120.86934056206397,39.32779261221535,37.016675100779274,-26.17793712158156,21.231437768888128
MW,493,7042.85713,3,50.22247477928193,121.01283284284874,39.77831730429664,30.36610778734473,-27.342671335559015,24.45009401529504
MW,494,7057.14285,1,51.20072882681564,121.06182525139664,40.806517430167595,43.96172055780934,-24.057838855983782,50.144499590263706
MW,494,7057.14285,2,50.56697277301528,120.45619819232203,39.966956075288856,36.75145328517189,-26.103800382084067,23.643414806152663
MW,494,7057.14285,3,50.58019040973872,120.52649940617577,40.06725941211401,28.30048409453085,-33.060499484940394,18.69783280593572
MW,495,7071.42855,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,495,7071.42855,2,51.05663383353961,120.01190439356435,40.3533078434406,39.863349000296516,-24.600199767176033,29.542776265729874
MW,495,7071.42855,3,51.03024418813661,120.03529838226483,40.39127276812462,31.446960882898864,-27.876519014285723,32.28983871637123
MW,496,7085.71428,1,52.224676623376624,120.0687142857143,42.136077922077924,53.18174229166667,-27.96095046428572,46.9529505952381
MW,496,7085.71428,2,51.51744571243163,119.6272371372949,40.84315040326319,36.33696175137211,-22.286647866359868,26.55368007891142
MW,496,7085.71428,3,51.50236981075398,119.5904782216882,40.799011595073594,33.737536584928485,-28.33870162301691,23.42575047284786
MW,497,7100.0,1,52.1096,119.648,41.4729,45.62246121632655,-21.035294655102046,31.704577471428582
MW,497,7100.0,2,51.93111321073372,119.22792156126853,41.106670182022896,34.591263246988966,-22.894553152342034,22.583278642569528
MW,497,7100.0,3,51.9079368705036,119.18396582733813,41.11195065947242,34.3270363319668,-32.48429073671512,19.836796582252212
MW,498,7114.2857,1,52.6423,119.3835,41.849000000000004,39.29417875896416,-13.231731326693232,18.422221812749004
MW,498,7114.2857,2,52.33498641269256,118.78361885434923,41.34251939857947,34.11249899343445,-20.155683760237483,22.523956303326678
MW,498,7114.2857,3,53.179546653010554,118.70195125181047,41.42595640770122,29.712023761263932,-26.567595907951315,20.455993254043
MW,499,7128.57142,1,53.4307,117.595,42.1789,32.004467647749514,2.303605655577302,15.15892555420744
MW,499,7128.57142,2,52.77995870556062,118.45454384685506,41.6547056426618,34.27864041841191,-20.94289409320003,24.127720273414514
MW,499,7128.57142,3,53.641881143832784,118.32220461506623,41.713240436216886,36.27409001950778,-26.57569810562177,22.299914402590677
MW,500,7142.85712,1,53.1610375,118.495625,42.089125,26.27683284860558,0.6856072111553765,9.9044682936255
MW,500,7142.85712,2,53.2077786243483,118.04782548248423,41.97485740418915,32.09004297416073,-23.49818187066501,22.350552268485263
MW,500,7142.85712,3,53.240390440653876,118.05619118692253,41.945939125799576,33.8256165742649,-19.532228797527978,22.074404937288584
MW,501,7157.14284,1,0.0,0.0,0.0,0.0,0.0,0.0
MW,501,7157.14284,2,53.63109167591565,117.61312828338883,42.21095954495006,32.419476470186794,-24.53962998043573,18.337244985993998
MW,501,7157.14284,3,53.62800961815562,117.63468047550433,42.1738090778098,28.78968337615585,-26.613010785272735,16.030192520727276
MW,502,7171.42857,1,54.013149999999996,117.37950000000001,42.5222,28.499587960159367,-9.798015563745023,29.01542325498009
MW,502,7171.42857,2,54.05722140560404,117.18727937528709,42.42818008268259,33.2296164582316,-23.60930088478704,18.08538032817906
MW,502,7171.42857,3,54.044505742145176,117.20727627302276,42.433461357890934,33.254901267122165,-28.519965479883552,23.613959287005702
MW,503,7185.71427,1,54.480337931034484,116.67882758620689,43.33408965517241,35.55498091000001,-14.946257848000005,34.41255819000001
MW,503,7185.71427,2,54.53255279992751,116.79505001812251,42.68510084269663,30.495493293186463,-22.94376854500602,16.250967620513517
MW,503,7185.71427,3,54.52155201280878,116.75961573650503,42.648938289112536,31.542210646929266,-27.871564429930043,13.48917791215341
MW,504,7199.99999,1,55.572136,116.20424,43.355232,42.788143385362915,-7.56046235120968,31.700717290322583
MW,504,7199.99999,2,54.99011400616333,116.37833513097073,42.89958198767334,31.769467458680875,-23.24398164208399,15.142883148020886
MW,504,7199.99999,3,54.97273459262631,116.36144014565316,42.89990063723259,29.86051330862114,-26.08690973354973,19.660127869332644
MW,505,7214.28571,1,55.76644857142857,116.29242857142857,44.70507428571428,41.57393869022871,-15.237175758835765,25.066192272349284
MW,505,7214.28571,2,55.45123562551781,115.9664007180337,43.15683107797109,34.06199931743258,-23.83911085134483,18.07754577226471
MW,505,7214.28571,3,55.44365958288385,115.9879021934556,43.213346889608054,32.77218598374807,-27.988017721474865,21.508869321721104
MW,506,7228.57141,1,56.108776923076924,115.9783076923077,44.386353846153845,36.61799882736844,-23.309017178947375,8.209857263157899
MW,506,7228.57141,2,55.9592698381877,115.60773416551086,43.47050024040684,32.87951651423298,-22.16394598041986,18.349260329795705
MW,506,7228.57141,3,55.973373593073596,115.6029411976912,43.509534668109666,29.10465749944431,-24.56903472345422,16.912889456326642
MW,507,7242.85713,1,56.58873913043478,115.09439130434782,44.362382608695654,43.57164250000002,-20.054563689130443,0.27144802608695695
MW,507,7242.85713,2,56.44389197939662,115.25628375643856,43.73257555187638,32.98540431642694,-24.195183241562166,17.231280930620862
MW,507,7242.85713,3,56.44629773788151,115.24155511669659,43.72346750448833,32.022265094133,-24.991580633186448,15.01374958002608
